Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1221,20,RL,66.0,7800,PAVE,,IR1,LVL,ALLPUB,INSIDE,GTL,NAMES,NORM,NORM,1FAM,1STORY,5,5,1964-01-01,1964-01-01,GABLE,COMPSHG,WD SDNG,WD SDNG,,0.0,TA,TA,CBLOCK,TA,TA,NO,REC,312,LWQ,600,0,912,GASA,TA,Y,SBRKR,912,0,0,912,0,0,1,0,2,1,TA,5,TYP,0,,ATTCHD,1964.0,UNF,1,288,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2006-01-01,WD,ABNORML,115000
1222,20,RL,55.0,8250,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,SAWYER,FEEDR,NORM,1FAM,1STORY,5,5,1968-01-01,1968-01-01,HIP,COMPSHG,HDBOARD,HDBOARD,,0.0,TA,TA,CBLOCK,TA,TA,NO,BLQ,250,LWQ,492,210,952,GASA,EX,Y,SBRKR,1211,0,0,1211,0,0,1,0,3,1,TA,5,TYP,1,TA,ATTCHD,1968.0,UNF,1,322,TA,TA,Y,0,63,0,0,0,0,,,,0,8,2008-01-01,WD,NORMAL,134000
1223,50,RL,78.0,10496,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,NAMES,ARTERY,NORM,1FAM,1.5FIN,6,6,1949-01-01,1950-01-01,GABLE,COMPSHG,WD SDNG,WD SDNG,BRKFACE,320.0,TA,TA,CBLOCK,TA,TA,MN,REC,196,UNF,0,844,1040,GASA,EX,Y,SBRKR,1168,678,0,1846,0,0,2,0,3,1,TA,7,TYP,1,GD,ATTCHD,1949.0,UNF,1,315,TA,TA,Y,0,0,0,0,0,0,,GDWO,,0,1,2007-01-01,WD,NORMAL,143000
1224,20,RL,89.0,10680,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,NAMES,NORM,NORM,1FAM,1STORY,5,3,1951-01-01,1951-01-01,HIP,COMPSHG,WD SDNG,WD SDNG,BRKFACE,44.0,TA,TA,CBLOCK,TA,FA,NO,LWQ,756,UNF,0,1380,2136,GASA,TA,N,FUSEA,2136,0,0,2136,0,0,2,0,4,1,TA,7,MOD,0,,DETCHD,1951.0,UNF,2,528,TA,TA,Y,0,30,0,0,0,0,,MNPRV,,0,10,2006-01-01,WD,NORMAL,137900
1225,60,RL,60.0,15384,PAVE,,IR1,LVL,ALLPUB,INSIDE,GTL,GILBERT,RRAN,NORM,1FAM,2STORY,7,5,2004-01-01,2005-01-01,GABLE,COMPSHG,VINYLSD,VINYLSD,,0.0,GD,TA,PCONC,GD,TA,AV,GLQ,724,UNF,0,64,788,GASA,EX,Y,SBRKR,788,702,0,1490,1,0,2,1,3,1,GD,8,TYP,1,GD,ATTCHD,2004.0,FIN,2,388,TA,TA,Y,100,75,0,0,0,0,,,,0,2,2008-01-01,WD,NORMAL,184000
1226,80,RL,65.0,10482,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,NAMES,NORM,NORM,1FAM,SLVL,6,8,1958-01-01,1958-01-01,HIP,COMPSHG,VINYLSD,VINYLSD,BRKFACE,63.0,TA,GD,CBLOCK,TA,TA,AV,GLQ,507,UNF,0,81,588,GASA,EX,Y,SBRKR,1138,0,0,1138,0,1,1,0,3,1,TA,6,TYP,0,,ATTCHD,1958.0,RFN,1,264,TA,TA,Y,224,0,0,0,0,0,,MNWW,,0,6,2007-01-01,WD,NORMAL,145000
1227,60,RL,86.0,14598,PAVE,,IR1,LVL,ALLPUB,CULDSAC,GTL,SOMERST,FEEDR,NORM,1FAM,2STORY,6,5,2007-01-01,2007-01-01,GABLE,COMPSHG,VINYLSD,VINYLSD,STONE,74.0,GD,TA,PCONC,GD,TA,MN,UNF,0,UNF,0,894,894,GASA,EX,Y,SBRKR,894,1039,0,1933,0,0,2,1,4,1,GD,9,TYP,1,GD,BUILTIN,2007.0,FIN,3,668,TA,TA,Y,100,18,0,0,0,0,,,,0,1,2008-01-01,WD,NORMAL,214000
1228,20,RL,72.0,8872,PAVE,,REG,LVL,ALLPUB,CORNER,GTL,NAMES,NORM,NORM,1FAM,1STORY,5,8,1965-01-01,2008-01-01,GABLE,COMPSHG,VINYLSD,VINYLSD,BRKFACE,300.0,TA,TA,CBLOCK,TA,TA,NO,ALQ,595,UNF,0,317,912,GASA,EX,Y,SBRKR,912,0,0,912,1,0,1,0,2,1,GD,5,TYP,0,,DETCHD,1992.0,UNF,2,576,TA,TA,Y,0,240,0,0,0,0,,,,0,12,2008-01-01,WD,NORMAL,147000
1229,120,RL,65.0,8769,PAVE,,REG,LVL,ALLPUB,CORNER,GTL,NRIDGHT,NORM,NORM,TWNHSE,1STORY,9,5,2008-01-01,2008-01-01,HIP,COMPSHG,METALSD,METALSD,BRKFACE,766.0,EX,TA,PCONC,EX,TA,NO,GLQ,1540,UNF,0,162,1702,GASA,EX,Y,SBRKR,1702,0,0,1702,1,0,1,1,1,1,EX,7,TYP,1,GD,ATTCHD,2008.0,FIN,3,1052,TA,TA,Y,0,72,0,0,224,0,,,,0,10,2008-01-01,NEW,PARTIAL,367294
1230,80,RL,70.0,7910,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,NAMES,NORM,NORM,1FAM,SLVL,5,5,1960-01-01,1960-01-01,HIP,COMPSHG,BRKFACE,HDBOARD,,0.0,TA,TA,CBLOCK,TA,TA,NO,ALQ,666,UNF,0,409,1075,GASA,GD,Y,SBRKR,1507,0,0,1507,0,0,2,0,4,1,TA,7,MAJ1,0,,BASMENT,1960.0,UNF,1,404,TA,TA,Y,0,0,0,0,0,0,,GDWO,,0,8,2008-01-01,WD,NORMAL,127000
1231,90,RL,,18890,PAVE,,IR1,LVL,ALLPUB,INSIDE,GTL,SAWYER,FEEDR,RRAE,DUPLEX,1.5FIN,5,5,1977-01-01,1977-01-01,SHED,COMPSHG,PLYWOOD,PLYWOOD,,1.0,TA,TA,CBLOCK,GD,TA,NO,GLQ,498,REC,211,652,1361,GASA,EX,Y,SBRKR,1361,1259,0,2620,0,0,2,2,4,2,TA,12,TYP,1,TA,BUILTIN,1977.0,RFN,2,600,TA,TA,N,155,24,145,0,0,0,,,GAR2,8300,8,2007-01-01,WD,NORMAL,190000
1232,90,RL,70.0,7728,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,NAMES,NORM,NORM,DUPLEX,SLVL,5,6,1962-01-01,1962-01-01,HIP,COMPSHG,WD SDNG,WD SDNG,BRKFACE,120.0,TA,TA,CBLOCK,TA,TA,AV,ALQ,803,UNF,0,303,1106,GASA,TA,Y,SBRKR,1190,0,0,1190,1,0,1,0,3,1,TA,6,TYP,0,,ATTCHD,1962.0,UNF,2,540,TA,TA,Y,0,18,0,0,0,0,,GDWO,,0,5,2006-01-01,WD,NORMAL,132500
1233,90,RL,70.0,9842,PAVE,,REG,LVL,ALLPUB,FR2,GTL,NAMES,NORM,NORM,DUPLEX,1STORY,4,5,1962-01-01,1962-01-01,GABLE,COMPSHG,HDBOARD,HDBOARD,,0.0,TA,TA,SLAB,,,,,0,,0,0,0,GASA,TA,Y,SBRKR,1224,0,0,1224,0,0,2,0,2,2,TA,6,TYP,0,,CARPORT,1962.0,UNF,2,462,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2007-01-01,WD,NORMAL,101800
1234,20,RL,,12160,PAVE,,IR1,LVL,ALLPUB,INSIDE,GTL,NAMES,NORM,NORM,1FAM,1STORY,5,5,1959-01-01,1959-01-01,HIP,COMPSHG,PLYWOOD,PLYWOOD,BRKFACE,180.0,TA,TA,CBLOCK,TA,TA,NO,REC,1000,UNF,0,188,1188,GASA,FA,Y,SBRKR,1188,0,0,1188,1,0,1,0,3,1,TA,6,TYP,0,,ATTCHD,1959.0,RFN,2,531,TA,TA,Y,0,0,0,0,0,0,,MNPRV,,0,5,2010-01-01,COD,ABNORML,142000
1235,70,RH,55.0,8525,PAVE,,REG,BNK,ALLPUB,INSIDE,GTL,SWISU,NORM,NORM,1FAM,2STORY,5,6,1911-01-01,1950-01-01,GABLE,COMPSHG,METALSD,METALSD,,0.0,TA,TA,PCONC,TA,TA,AV,UNF,0,UNF,0,940,940,GASA,TA,N,FUSEA,1024,940,0,1964,0,0,1,1,4,1,TA,7,TYP,0,,,,,0,0,,,N,0,192,0,0,0,0,,,,0,11,2008-01-01,WD,ABNORML,130000
1236,70,RL,96.0,13132,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,CRAWFOR,NORM,NORM,1FAM,2STORY,5,5,1914-01-01,1950-01-01,GABLE,COMPSHG,WD SDNG,WD SDNG,,0.0,TA,TA,BRKTIL,GD,TA,MN,UNF,0,UNF,0,747,747,GASA,GD,Y,FUSEF,892,892,0,1784,0,0,1,1,4,1,TA,9,TYP,0,,DETCHD,1914.0,UNF,1,180,FA,FA,N,203,40,0,0,0,0,,,,0,7,2006-01-01,WD,NORMAL,138887
1237,160,RL,36.0,2628,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,NRIDGHT,NORM,NORM,TWNHS,2STORY,7,5,2003-01-01,2003-01-01,GABLE,COMPSHG,VINYLSD,WD SHNG,STONE,106.0,GD,TA,PCONC,GD,TA,NO,UNF,0,UNF,0,764,764,GASA,EX,Y,SBRKR,764,862,0,1626,0,0,2,1,2,1,GD,6,TYP,0,,BUILTIN,2003.0,RFN,2,474,TA,TA,Y,0,27,0,0,0,0,,,,0,6,2010-01-01,WD,NORMAL,175500
1238,60,RL,41.0,12393,PAVE,,IR2,LVL,ALLPUB,FR2,GTL,COLLGCR,NORM,NORM,1FAM,2STORY,7,5,2004-01-01,2005-01-01,GABLE,COMPSHG,VINYLSD,VINYLSD,,0.0,GD,TA,PCONC,GD,TA,NO,UNF,0,UNF,0,847,847,GASA,EX,Y,SBRKR,847,1101,0,1948,0,0,2,1,4,1,GD,8,TYP,1,GD,BUILTIN,2004.0,FIN,2,434,TA,TA,Y,100,48,0,0,0,0,,,,0,9,2006-01-01,WD,NORMAL,195000
1239,20,RL,63.0,13072,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,SAWYERW,RRAE,NORM,1FAM,1STORY,6,5,2005-01-01,2005-01-01,GABLE,COMPSHG,VINYLSD,VINYLSD,,0.0,GD,TA,PCONC,GD,TA,NO,UNF,0,UNF,0,1141,1141,GASA,EX,Y,SBRKR,1141,0,0,1141,0,0,1,1,3,1,TA,6,TYP,0,,DETCHD,2005.0,UNF,2,484,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2006-01-01,WD,ABNORML,142500
1240,20,RL,64.0,9037,PAVE,,IR1,HLS,ALLPUB,INSIDE,GTL,TIMBER,NORM,NORM,1FAM,1STORY,8,5,2006-01-01,2006-01-01,HIP,COMPSHG,VINYLSD,VINYLSD,BRKFACE,32.0,GD,TA,PCONC,GD,TA,AV,GLQ,428,UNF,0,1048,1476,GASA,EX,Y,SBRKR,1484,0,0,1484,0,0,2,0,2,1,EX,6,TYP,1,GD,ATTCHD,2006.0,RFN,2,472,TA,TA,Y,120,33,0,0,0,0,,,,0,12,2007-01-01,WD,NORMAL,265900
1241,60,RL,65.0,8158,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,COLLGCR,NORM,NORM,1FAM,2STORY,7,5,2003-01-01,2003-01-01,GABLE,COMPSHG,VINYLSD,VINYLSD,BRKFACE,252.0,GD,TA,PCONC,GD,TA,NO,GLQ,550,UNF,0,334,884,GASA,EX,Y,SBRKR,884,884,0,1768,1,0,2,1,3,1,GD,8,TYP,0,,ATTCHD,2003.0,RFN,2,543,TA,TA,Y,0,63,0,0,0,0,,,,0,7,2008-01-01,WD,NORMAL,224900
1242,20,RL,83.0,9849,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,SOMERST,NORM,NORM,1FAM,1STORY,7,6,2007-01-01,2007-01-01,HIP,COMPSHG,VINYLSD,VINYLSD,STONE,0.0,GD,TA,PCONC,GD,TA,AV,UNF,0,UNF,0,1689,1689,GASA,EX,Y,SBRKR,1689,0,0,1689,0,0,2,0,3,1,GD,7,TYP,0,,ATTCHD,2007.0,RFN,3,954,TA,TA,Y,0,56,0,0,0,0,,,,0,6,2007-01-01,NEW,PARTIAL,248328
1243,85,RL,85.0,10625,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,NWAMES,NORM,NORM,1FAM,SFOYER,7,6,1974-01-01,1974-01-01,GABLE,COMPSHG,PLYWOOD,PLYWOOD,BRKFACE,81.0,TA,TA,CBLOCK,GD,TA,GD,GLQ,885,LWQ,168,0,1053,GASA,TA,Y,SBRKR,1173,0,0,1173,1,0,2,0,3,1,GD,6,TYP,2,TA,ATTCHD,1974.0,RFN,2,528,TA,TA,Y,0,120,0,0,0,0,,MNPRV,,0,1,2010-01-01,WD,FAMILY,170000
1244,20,RL,107.0,13891,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,NRIDGHT,NORM,NORM,1FAM,1STORY,10,5,2006-01-01,2006-01-01,GABLE,COMPSHG,VINYLSD,VINYLSD,,,EX,TA,PCONC,EX,GD,GD,GLQ,1386,UNF,0,690,2076,GASA,EX,Y,SBRKR,2076,0,0,2076,1,0,2,1,2,1,EX,7,TYP,1,GD,ATTCHD,2006.0,FIN,3,850,TA,TA,Y,216,229,0,0,0,0,,,,0,9,2006-01-01,NEW,PARTIAL,465000
1245,70,RL,,11435,PAVE,,IR1,HLS,ALLPUB,CORNER,MOD,CRAWFOR,NORM,NORM,1FAM,2STORY,8,7,1929-01-01,1950-01-01,GABLE,COMPSHG,BRKFACE,STUCCO,,0.0,TA,TA,PCONC,GD,TA,NO,UNF,0,UNF,0,792,792,GASA,FA,Y,SBRKR,792,725,0,1517,0,0,1,0,3,1,GD,7,TYP,2,GD,DETCHD,1931.0,UNF,2,400,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2006-01-01,WD,NORMAL,230000
1246,80,RL,78.0,12090,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,NWAMES,NORM,NORM,1FAM,SLVL,6,7,1984-01-01,2003-01-01,HIP,COMPSHG,VINYLSD,VINYLSD,BRKFACE,74.0,TA,TA,CBLOCK,GD,TA,NO,UNF,0,UNF,0,585,585,GASA,EX,Y,SBRKR,1140,728,0,1868,0,0,3,1,3,1,TA,7,TYP,1,TA,BUILTIN,1984.0,FIN,2,477,TA,TA,Y,268,112,0,0,147,0,,,,0,1,2007-01-01,WD,ABNORML,178000
1247,60,FV,65.0,8125,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,SOMERST,NORM,NORM,1FAM,2STORY,7,5,2005-01-01,2006-01-01,GABLE,COMPSHG,VINYLSD,VINYLSD,,0.0,GD,TA,PCONC,GD,TA,NO,UNF,0,UNF,0,756,756,GASA,EX,Y,SBRKR,756,797,0,1553,0,0,2,1,3,1,GD,6,TYP,0,,ATTCHD,2005.0,RFN,2,615,TA,TA,Y,0,45,0,0,0,0,,,,0,3,2006-01-01,NEW,PARTIAL,186500
1248,80,RL,,12328,PAVE,,IR1,LVL,ALLPUB,INSIDE,GTL,MITCHEL,NORM,NORM,1FAM,SLVL,6,5,1976-01-01,1976-01-01,GABLE,COMPSHG,HDBOARD,HDBOARD,BRKFACE,335.0,TA,TA,CBLOCK,TA,TA,AV,GLQ,539,UNF,0,473,1012,GASA,TA,Y,SBRKR,1034,0,0,1034,1,0,1,0,3,1,TA,6,TYP,0,,ATTCHD,1976.0,UNF,3,888,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2010-01-01,WD,NORMAL,169900
1249,75,RM,60.0,9600,PAVE,GRVL,REG,LVL,ALLPUB,INSIDE,GTL,OLDTOWN,NORM,NORM,1FAM,2.5UNF,6,5,1917-01-01,1950-01-01,GABLE,COMPSHG,ASBSHNG,ASBSHNG,,0.0,TA,TA,BRKTIL,GD,TA,NO,REC,319,UNF,0,416,735,OTHW,FA,N,SBRKR,1134,924,0,2058,0,0,1,1,3,1,TA,8,TYP,1,GD,DETCHD,1950.0,UNF,2,396,FA,FA,P,0,0,259,0,0,0,,,,0,4,2008-01-01,WD,NORMAL,129500
1250,20,RL,60.0,7200,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,NAMES,NORM,NORM,1FAM,1STORY,5,7,1950-01-01,1950-01-01,GABLE,COMPSHG,METALSD,METALSD,,0.0,TA,TA,CBLOCK,TA,TA,NO,BLQ,534,REC,96,246,876,GASA,TA,Y,SBRKR,988,0,0,988,0,0,1,0,3,1,TA,6,TYP,0,,ATTCHD,1950.0,UNF,1,276,TA,TA,Y,0,80,0,0,0,0,,,,0,5,2007-01-01,WD,NORMAL,119000
1251,20,RL,93.0,11160,PAVE,,REG,LVL,ALLPUB,CORNER,GTL,NAMES,NORM,NORM,1FAM,1STORY,7,5,1968-01-01,1968-01-01,HIP,COMPSHG,BRKFACE,BRKFACE,,0.0,GD,TA,CBLOCK,TA,TA,NO,ALQ,1065,UNF,0,1045,2110,GASA,EX,Y,SBRKR,2110,0,0,2110,1,0,2,1,3,1,EX,8,TYP,2,TA,ATTCHD,1968.0,FIN,2,522,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2010-01-01,WD,NORMAL,244000
1252,120,RL,,3136,PAVE,,IR1,LVL,ALLPUB,CORNER,GTL,NRIDGHT,NORM,NORM,TWNHSE,1STORY,7,5,2003-01-01,2003-01-01,GABLE,COMPSHG,VINYLSD,WD SHNG,STONE,163.0,GD,TA,PCONC,GD,TA,NO,UNF,0,UNF,0,1405,1405,GASA,EX,Y,SBRKR,1405,0,0,1405,0,0,2,0,2,1,GD,6,TYP,1,GD,ATTCHD,2003.0,RFN,2,478,TA,TA,Y,148,36,0,0,0,0,,,,0,3,2006-01-01,WD,NORMAL,171750
1253,20,RL,62.0,9858,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,MITCHEL,NORM,NORM,1FAM,1STORY,5,6,1968-01-01,1968-01-01,GABLE,COMPSHG,HDBOARD,HDBOARD,,0.0,TA,TA,CBLOCK,TA,TA,NO,BLQ,510,UNF,0,354,864,GASA,TA,Y,SBRKR,874,0,0,874,1,0,1,0,3,1,TA,5,TYP,0,,ATTCHD,1968.0,RFN,1,288,TA,TA,Y,33,0,0,0,0,0,,GDWO,SHED,600,11,2009-01-01,WD,NORMAL,130000
1254,60,RL,,17542,PAVE,,IR1,LVL,ALLPUB,INSIDE,GTL,VEENKER,NORM,NORM,1FAM,2STORY,7,7,1974-01-01,2003-01-01,GABLE,COMPSHG,WD SDNG,WD SDNG,,0.0,GD,TA,CBLOCK,TA,TA,GD,LWQ,125,ALQ,1031,36,1192,GASA,TA,Y,SBRKR,1516,651,0,2167,1,0,2,1,3,1,GD,9,TYP,2,GD,ATTCHD,1974.0,RFN,2,518,TA,TA,Y,220,47,0,0,0,0,,MNPRV,,0,7,2007-01-01,WD,NORMAL,294000
1255,60,RL,60.0,6931,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,EDWARDS,NORM,NORM,1FAM,2STORY,7,5,2003-01-01,2004-01-01,GABLE,COMPSHG,VINYLSD,VINYLSD,STONE,92.0,GD,TA,PCONC,GD,TA,NO,UNF,0,UNF,0,746,746,GASA,EX,Y,SBRKR,760,896,0,1656,0,0,2,1,3,1,GD,7,TYP,1,GD,BUILTIN,2003.0,FIN,2,397,TA,TA,Y,178,128,0,0,0,0,,,,0,7,2008-01-01,WD,NORMAL,165400
1256,50,RM,52.0,6240,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,BRKSIDE,NORM,NORM,1FAM,1.5FIN,6,6,1931-01-01,1950-01-01,GABLE,COMPSHG,WD SDNG,WD SDNG,,0.0,TA,TA,BRKTIL,TA,FA,NO,LWQ,425,UNF,0,459,884,GASA,TA,Y,FUSEA,959,408,0,1367,0,0,1,0,3,1,TA,6,TYP,1,GD,DETCHD,1978.0,UNF,1,560,TA,TA,Y,0,0,0,0,120,0,,,,0,11,2007-01-01,WD,NORMAL,127500
1257,20,RL,91.0,14303,PAVE,,IR1,LVL,ALLPUB,CORNER,GTL,NORIDGE,NORM,NORM,1FAM,1STORY,8,5,1994-01-01,1994-01-01,HIP,COMPSHG,HDBOARD,HDBOARD,BRKFACE,554.0,GD,TA,PCONC,GD,TA,GD,GLQ,1314,UNF,0,672,1986,GASA,EX,Y,SBRKR,1987,0,0,1987,1,0,2,0,2,1,GD,7,TYP,1,TA,ATTCHD,1994.0,FIN,2,691,TA,TA,Y,262,36,0,0,0,0,,,,0,8,2008-01-01,WD,NORMAL,301500
1258,30,RL,56.0,4060,PAVE,,REG,LVL,ALLPUB,CORNER,GTL,EDWARDS,FEEDR,NORM,1FAM,1STORY,5,8,1922-01-01,1950-01-01,GABLE,COMPSHG,WD SDNG,WD SDNG,,0.0,TA,TA,PCONC,FA,TA,NO,UNF,0,UNF,0,864,864,GASA,EX,Y,SBRKR,864,0,0,864,0,0,1,0,2,1,TA,4,TYP,0,,,,,0,0,,,Y,0,96,0,0,0,0,,,,0,7,2009-01-01,WD,NORMAL,99900
1259,80,RL,59.0,9587,PAVE,,IR1,LVL,ALLPUB,INSIDE,GTL,GILBERT,NORM,NORM,1FAM,SLVL,7,5,2005-01-01,2005-01-01,GABLE,COMPSHG,VINYLSD,VINYLSD,STONE,182.0,GD,TA,PCONC,GD,TA,GD,GLQ,655,UNF,0,201,856,GASA,EX,Y,SBRKR,1166,0,0,1166,1,0,2,0,2,1,GD,5,TYP,0,,ATTCHD,2005.0,FIN,2,400,TA,TA,Y,212,0,0,0,0,0,,,,0,7,2008-01-01,WD,NORMAL,190000
1260,20,RL,65.0,9750,PAVE,,REG,LVL,ALLPUB,FR2,GTL,NAMES,NORM,NORM,1FAM,1STORY,6,8,1969-01-01,1969-01-01,GABLE,COMPSHG,HDBOARD,HDBOARD,,0.0,TA,TA,CBLOCK,GD,TA,NO,ALQ,602,LWQ,438,14,1054,GASA,GD,Y,SBRKR,1054,0,0,1054,1,0,1,1,3,1,TA,6,TYP,0,,ATTCHD,1969.0,UNF,2,460,TA,TA,Y,180,0,0,0,80,0,,,,0,7,2008-01-01,WD,NORMAL,151000
1261,60,RL,,24682,PAVE,,IR3,LVL,ALLPUB,CULDSAC,GTL,GILBERT,RRAN,NORM,1FAM,2STORY,6,5,1999-01-01,1999-01-01,GABLE,COMPSHG,VINYLSD,VINYLSD,,0.0,TA,TA,PCONC,GD,TA,NO,UNF,0,UNF,0,841,841,GASA,EX,Y,SBRKR,892,783,0,1675,0,0,2,1,3,1,TA,7,TYP,1,TA,BUILTIN,1999.0,FIN,2,502,TA,TA,Y,0,103,0,0,0,0,,,,0,6,2009-01-01,WD,NORMAL,181000
1262,20,RL,80.0,9600,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,NAMES,NORM,NORM,1FAM,1STORY,5,6,1956-01-01,1956-01-01,HIP,COMPSHG,METALSD,METALSD,,0.0,TA,TA,CBLOCK,TA,TA,NO,REC,504,UNF,0,546,1050,GASA,GD,Y,SBRKR,1050,0,0,1050,0,0,1,0,2,1,TA,5,TYP,0,,ATTCHD,1956.0,UNF,1,338,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2009-01-01,WD,NORMAL,128900
1263,50,RL,,11250,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,CLEARCR,NORM,NORM,1FAM,1.5FIN,4,5,1957-01-01,1989-01-01,GABLE,COMPSHG,WD SDNG,WD SDNG,,0.0,TA,TA,CBLOCK,TA,TA,AV,UNF,0,UNF,0,1104,1104,GASA,EX,Y,FUSEA,1104,684,0,1788,1,0,1,0,5,1,TA,8,MIN2,2,TA,ATTCHD,1957.0,UNF,1,304,TA,TA,Y,120,0,0,0,0,0,,,,0,11,2009-01-01,WD,NORMAL,161500
1264,70,RL,60.0,13515,PAVE,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,BRKSIDE,NORM,NORM,1FAM,2STORY,6,6,1919-01-01,1950-01-01,GAMBREL,COMPSHG,WD SDNG,WD SDNG,,0.0,TA,TA,PCONC,TA,TA,NO,UNF,0,UNF,0,764,764,GASA,EX,Y,FUSEA,1060,764,0,1824,0,0,1,0,3,1,TA,8,TYP,1,GD,DETCHD,1940.0,UNF,2,520,TA,TA,N,0,0,126,0,0,0,,GDPRV,,0,7,2007-01-01,WD,NORMAL,180500
1265,120,RH,34.0,4060,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,NAMES,NORM,NORM,TWNHSE,1STORY,6,5,1998-01-01,1999-01-01,GABLE,COMPSHG,METALSD,METALSD,,0.0,GD,TA,PCONC,GD,TA,NO,GLQ,266,UNF,0,1139,1405,GASA,EX,Y,SBRKR,1337,0,0,1337,1,0,2,0,2,1,GD,5,TYP,0,,ATTCHD,1998.0,FIN,2,511,TA,TA,Y,144,68,0,0,0,0,,,,0,8,2008-01-01,COD,ABNORML,181000
1266,160,FV,35.0,3735,PAVE,,REG,LVL,ALLPUB,FR3,GTL,SOMERST,NORM,NORM,TWNHSE,2STORY,7,5,1999-01-01,1999-01-01,HIP,COMPSHG,METALSD,METALSD,BRKFACE,218.0,GD,TA,PCONC,GD,TA,NO,GLQ,450,UNF,0,241,691,GASA,EX,Y,SBRKR,713,739,0,1452,1,0,2,1,3,1,GD,6,TYP,0,,DETCHD,1999.0,UNF,2,506,TA,TA,Y,0,34,0,0,0,0,,,,0,3,2006-01-01,WD,NORMAL,183900
1267,190,RM,60.0,10120,PAVE,,IR1,BNK,ALLPUB,INSIDE,GTL,OLDTOWN,FEEDR,NORM,2FMCON,2.5UNF,7,4,1910-01-01,1950-01-01,HIP,COMPSHG,WD SDNG,WD SDNG,,0.0,FA,TA,CBLOCK,TA,TA,NO,UNF,0,UNF,0,925,925,GASA,TA,N,FUSEF,964,925,0,1889,0,0,1,1,4,2,TA,9,TYP,1,GD,DETCHD,1960.0,UNF,1,308,TA,TA,N,0,0,264,0,0,0,,MNPRV,,0,1,2007-01-01,WD,NORMAL,122000
1268,20,RL,89.0,13214,PAVE,,IR1,HLS,ALLPUB,INSIDE,GTL,TIMBER,NORM,NORM,1FAM,1STORY,9,5,2008-01-01,2009-01-01,HIP,COMPSHG,STUCCO,CMENTBD,,0.0,EX,TA,PCONC,EX,TA,GD,UNF,0,UNF,0,2002,2002,GASA,EX,Y,SBRKR,2018,0,0,2018,0,0,2,0,3,1,EX,10,TYP,1,GD,ATTCHD,2009.0,FIN,3,746,TA,TA,Y,144,76,0,0,0,0,,,,0,5,2010-01-01,WD,NORMAL,378500
